"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NCAPD3",-0.00957821457821453,7.10640776699029,-0.0900875283111878,0.928390619006201,0.973481202255319,-5.81001719308557
"MCHR1",0.00514742014741981,6.1304854368932,0.0897427681343441,0.928663920950171,0.973692233641703,-5.81004575206999
"GDAP1",0.00723177723177705,5.19320388349515,0.0894870385062978,0.9288666511695,0.973829244477216,-5.81006686528315
"CKMT2",0.00841932841932827,6.59514563106796,0.0893779817723875,0.928953107558038,0.973844341347105,-5.81007585075939
"OLA1",0.00683046683046667,11.1842718446602,0.0892098130800565,0.929086427519901,0.973868599876509,-5.81008968515631
"TRMT44",-0.0134234234234234,7.51184466019417,-0.0890795525018121,0.929189696258505,0.973868599876509,-5.81010038313853
"GBX1",-0.00721949221949221,5.91543689320388,-0.0890761132138107,0.929192422893643,0.973868599876509,-5.81010066538704
"BPY2",0.00500409500409532,10.1030097087379,0.0888780245381837,0.929349467152157,0.97395766505594,-5.81011690334095
"LPA /// PLG",-0.00445126945127006,6.65582524271845,-0.0886078818365425,0.929563640178793,0.973990867885605,-5.81013898953408
"CAP1",0.00813472563472532,11.3283009708738,0.0885931466131697,0.929575322625211,0.973990867885605,-5.81014019231583
"HAX1",0.00764127764127773,10.1845631067961,0.0884974623426135,0.929651183835689,0.973990867885605,-5.81014799780265
"PHLPP2",0.00485462735462713,7.90121359223301,0.0884744625177706,0.929669418847526,0.973990867885605,-5.81014987276635
"OR1F2P",-0.00395577395577437,6.36766990291262,-0.0882534676099629,0.929844632731358,0.974085957272219,-5.81016786360944
"NOX4",0.0189393939393937,8.5378640776699,0.088175494691482,0.929906453703011,0.974085957272219,-5.81017420052394
"PDX1",-0.00443625443625419,6.11194174757282,-0.0880872685357316,0.929976404490081,0.974085957272219,-5.81018136397297
"SSPN",-0.0138738738738737,8.28834951456311,-0.0878992553842038,0.93012547399551,0.97416659803544,-5.81019660562341
"RAB5A",-0.00409295659295685,8.5895145631068,-0.0877680645433214,0.930229492414644,0.974200045717467,-5.81020722157606
"HSP90AA1",-0.00804463554463541,11.9058980582524,-0.0875842895296517,0.930375205735446,0.974277150590001,-5.81022206597684
"SNHG17",0.00561015561015534,9.1026213592233,0.087436232919813,0.930492600023107,0.974282006170418,-5.81023400260089
"SLC1A3",0.0139762489762486,8.88699029126214,0.0873927227642718,0.930527099576515,0.974282006170418,-5.81023750663893
"GABBR1 /// UBD",-0.0333947583947591,9.28815533980583,-0.0872938174187865,0.930605522915581,0.974282006170418,-5.81024546537456
"CXADR",-0.0259868959868953,10.3185436893204,-0.0872147736118315,0.930668198273037,0.974282006170418,-5.81025181940956
"MECOM",0.00681818181818151,6.64229773462783,0.0862190487093813,0.931457764958876,0.974740264563352,-5.81033136910633
"KCNH6",0.00802211302211278,6.53576051779935,0.0861639861106711,0.931501429216836,0.974740264563352,-5.8103357414773
"SNCB",-0.00581081081081034,6.31291262135922,-0.0861591108774492,0.931505295252967,0.974740264563352,-5.81033612847171
"TTK",0.0159377559377559,7.01330097087379,0.0860777131546357,0.93156984349166,0.974740264563352,-5.81034258656179
"C15orf49",-0.00416052416052441,5.94699029126214,-0.0860284825738319,0.931608883469795,0.974740264563352,-5.81034648955098
"SIRPB1",0.00460892710892666,6.47839805825243,0.086026070428164,0.93161079631185,0.974740264563352,-5.81034668072797
"CTH",-0.0053849303849308,6.82912621359223,-0.085984402439064,0.931643839272519,0.974740264563352,-5.81034998231959
"NFATC4",-0.00982391482391495,7.29859223300971,-0.0859351139828431,0.931682925462773,0.974740264563352,-5.81035388565934
"ESM1",-0.0157575757575755,6.12009708737864,-0.0855763119857992,0.931967463712747,0.974962479454894,-5.81038223311116
"ZNF74",0.0101719901719902,5.31456310679612,0.0853264520158953,0.932165613637145,0.97509429321254,-5.81040190346275
"PRKX",-0.0121007371007371,8.34883495145631,-0.0846935465280589,0.932667554527211,0.97554384331207,-5.81045147193833
"JMJD4",-0.00531531531531478,7.1647572815534,-0.0845309836578876,0.932796483306173,0.975593737975043,-5.81046414412831
"BSPRY",0.00551187551187541,9.68349514563107,0.0844513666948194,0.932859628253902,0.975593737975043,-5.8104703415928
"CCDC22",0.00455773955773987,6.43072815533981,0.0842143658846959,0.933047598317709,0.975661776169447,-5.8104887554131
"MAP3K11",-0.00595823095823101,7.32922330097087,-0.0841872960049937,0.933069068219764,0.975661776169447,-5.81049085531987
"RPS27L",0.00965601965601899,10.7716504854369,0.0840576820840743,0.933171869441593,0.975678058197427,-5.81050090057873
"MYC",-0.0154340704340704,7.85097087378641,-0.0839856211407724,0.93322902392291,0.975678058197427,-5.81050647870837
"IGLL3P",-0.038194103194103,9.66582524271845,-0.0837270409583832,0.933434117313728,0.975816993772821,-5.81052645563465
"RHBDD3",0.0044307944307939,8.2631067961165,0.0835974589060698,0.933536897265609,0.975848957115377,-5.810536443487
"MBD5",0.00559377559377484,7.46776699029126,0.0832964751620494,0.933775631379206,0.975883297807352,-5.81055958285427
"HEMK1",-0.00639639639639613,6.70436893203884,-0.0832862245086256,0.933783762093135,0.975883297807352,-5.81056036944613
"SNRPG",-0.00889025389025394,11.2202912621359,-0.0832829350808121,0.93378637123527,0.975883297807352,-5.81056062184242
"RWDD2B",-0.00702293202293138,9.12368932038835,-0.0829853734249438,0.934022397227,0.976054488403534,-5.81058341237997
"LOC100506603",0.00442669942669909,6.3168932038835,0.0825483519477945,0.934369053450016,0.976293758193473,-5.81061673642166
"ECHDC3",-0.00607289107289177,8.6252427184466,-0.0825145848611435,0.934395838862935,0.976293758193473,-5.81061930392923
"TUBB4BP7 /// TUBB4BP7",-0.00358722358722401,6.6868932038835,-0.0822746263744921,0.934586185765878,0.976417153728034,-5.81063751911344
"LOC101060181 /// ZNF44",-0.00502252252252246,7.18402912621359,-0.0817682991406709,0.934987841927446,0.976761280331563,-5.81067578023963
"PGD",-0.0135749385749394,8.17194174757282,-0.0815441309088164,0.935165674094855,0.976799932764651,-5.81069264431502
"TH",0.018902538902539,7.99194174757282,0.0815394445728089,0.935169391789998,0.976799932764651,-5.810692996372
"IRAK4",-0.00530712530712549,6.86718446601942,-0.081342873108235,0.935325334263332,0.976838509047982,-5.81070774541357
"NPM1",0.0076085176085165,11.6615210355987,0.0813106718078232,0.935350880176836,0.976838509047982,-5.81071015813074
"IDS",0.00442851942851988,7.12632146709817,0.0811341934686327,0.935490885049954,0.976875813367729,-5.81072336399849
"CTSZ",0.00889230139230161,8.09781553398058,0.0810483785282798,0.935558965013753,0.976875813367729,-5.81072977516021
"FN1",0.010998498498499,10.1803398058252,0.080801582829766,0.935754759249925,0.976875813367729,-5.81074817525041
"ARHGEF28",-0.00871007371007355,7.48368932038835,-0.0807902329642603,0.935763763708596,0.976875813367729,-5.81074902010105
"HCRTR2",0.0081736281736283,6.56233009708738,0.0806389456463069,0.935883788869349,0.976875813367729,-5.81076027015178
"THBS2",0.0152457002457008,11.2432038834951,0.0805738105637991,0.935935464831013,0.976875813367729,-5.81076510724403
"PET112",-0.00588042588042577,8.63728155339806,-0.0804597130727449,0.936025986563973,0.976875813367729,-5.81077357098679
"MAGEC2",0.0103992628992631,5.49941747572816,0.0804544657821652,0.936030149636584,0.976875813367729,-5.81077395994196
"CYP2A7P1",-0.00772932022932054,5.34184466019417,-0.0804456701686311,0.936037127866229,0.976875813367729,-5.81077461185949
"MFSD11",0.00463144963144955,11.667572815534,0.0802161154935003,0.936219252822359,0.976990441038853,-5.81079160090313
"PSG7",-0.00857493857493916,6.76873786407767,-0.0794140838698008,0.93685559822068,0.977579015592379,-5.81085057714879
"KCNK12",0.0115847665847658,8.36825242718447,0.079187091076188,0.937035705573248,0.97760990139922,-5.81086716115363
"ABHD17A",0.0104013104013107,7.74252427184466,0.0791336807163584,0.937078084479872,0.97760990139922,-5.81087105639566
"MARCH2",-0.0100163800163802,7.03155339805825,-0.0791032842054461,0.937102202932068,0.97760990139922,-5.81087327205383
"FAM63A",-0.00774774774774715,8.35388349514563,-0.0789827583610992,0.937197836089916,0.977634204596729,-5.81088204902842
"PNP",-0.00935298935298898,8.73815533980583,-0.0787422300778898,0.937388689847004,0.977661482180763,-5.8108995248626
"HTR1B",-0.00669123669123666,7.39699029126214,-0.0785918714500205,0.937507997874614,0.977661482180763,-5.81091042225571
"ZFP64",0.00417076167076156,7.34854368932039,0.0785497900167307,0.93754138931495,0.977661482180763,-5.81091346842007
"TMEM35",0.00710483210483159,6.83058252427184,0.0785045614387343,0.937577278125612,0.977661482180763,-5.81091674057911
"DYNLT1",0.00735462735462765,11.2596116504854,0.0784939725707777,0.937585680395476,0.977661482180763,-5.81091750638139
"TEAD1",0.00767403767403723,9.52427184466019,0.0783063202260623,0.937734583755358,0.977732556395536,-5.81093106053658
"NR0B2",0.00450859950859994,6.39116504854369,0.0781776911257573,0.937836653062034,0.977732556395536,-5.81094033269629
"DBET /// DUX3 /// DUX4 /// DUX4L1 /// DUX4L2 /// DUX4L24 /// DUX4L3 /// DUX4L4 /// DUX4L5 /// DUX4L6 /// DUX4L7 /// DUX4L8 /// LOC100133400 /// LOC100287823 /// LOC100288289 /// LOC100291626 /// LOC652301",0.016900081900082,2.40349514563107,0.0780940425888496,0.937903030107985,0.977732556395536,-5.81094635427762
"ADAM22",0.00510578760578747,6.72398058252427,0.0780433977407005,0.937943218177442,0.977732556395536,-5.81094999690002
"FABP3",-0.0118796068796069,6.77436893203884,-0.0776774822678389,0.938233586852028,0.977929441261497,-5.81097624510415
"NELFB",-0.00954954954954972,7.44990291262136,-0.0776230164976375,0.938276808349081,0.977929441261497,-5.81098014154977
"SLC2A4",0.00485667485667534,7.99932038834951,0.0774132771464976,0.938443249445855,0.978027492000365,-5.81099512064252
"PRDM10",0.00361998361998333,7.28281553398058,0.0771873856901526,0.938622511284487,0.978138888118578,-5.81101120795592
"ENPEP",-0.00787469287469345,8.10126213592233,-0.07662217500351,0.939071062225772,0.978433604178136,-5.81105125461937
"KPNA6",-0.00599099099099177,8.11618122977346,-0.0765445358315621,0.939132678172164,0.978433604178136,-5.81105673257041
"ATHL1",-0.0161588861588866,7.13116504854369,-0.0765415444377015,0.939135052207507,0.978433604178136,-5.8110569435217
"UNC93B1",0.00717444717444757,6.63621359223301,0.0764661268385308,0.939194905438621,0.978433604178136,-5.8110622592017
"EYA4",-0.00883701883701896,6.62106796116505,-0.0763153843940627,0.939314539333105,0.978482811707022,-5.81107286832152
"WDR62",0.0062162162162162,7.73223300970874,0.0762152598134014,0.93939400208391,0.978490168644627,-5.81107990343165
"SYCP2",0.0228665028665031,6.19669902912621,0.0758314665434274,0.939698600972998,0.978658463185234,-5.81110678457158
"GTF2H2 /// GTF2H2B /// GTF2H2C /// GTF2H2C_2",0.0117772317772321,9.43029126213592,0.0758292025372888,0.939700397836091,0.978658463185234,-5.81110694274152
"TNFSF13",0.00753071253071219,8.54679611650485,0.0756699314591174,0.939826806543952,0.978682741790455,-5.81111805802419
"CARS",0.00546068796068829,9.64082524271845,0.0756173501718631,0.939868539082376,0.978682741790455,-5.81112172246024
"LYZL6",0.0103357903357903,6.58310679611651,0.0754187371753714,0.940026175084855,0.978771475829878,-5.81113554099483
"AL928768.3 /// Ig alpha 1-[alpha]2m /// IGH",0.00617117117117103,5.58388349514563,0.0752771530882886,0.940138549597209,0.978813072783782,-5.8111453695475
"BUD31",-0.00515151515151507,7.86330097087379,-0.0748875213379786,0.940447804413021,0.978993790840746,-5.81117232185889
"SAA3P",0.0268345618345622,4.27766990291262,0.0746571334990928,0.940630669951334,0.978993790840746,-5.81118819286846
"FCAR",0.00471007371007361,5.80887378640777,0.0746512105077959,0.940635371243956,0.978993790840746,-5.81118860024814
"PIP5K1A",0.00319273819273824,7.31119741100324,0.0745457165133494,0.94071910599793,0.978993790840746,-5.81119585064602
"GSTP1",0.0120761670761667,9.23388349514563,0.0744896237465832,0.940763629315248,0.978993790840746,-5.81119970161842
"PA2G4",-0.00757780507780525,8.21174757281553,-0.0744890906461998,0.940764052461572,0.978993790840746,-5.8111997382038
"MAPT",0.0125184275184272,7.12745145631068,0.074375572947189,0.940854157073138,0.978993790840746,-5.81120752268255
"NUP155",-0.0146846846846848,8.03805825242718,-0.0743283660300386,0.940891627763999,0.978993790840746,-5.81121075640324
"FABP6",-0.00748157248157276,5.61776699029126,-0.0741126979802571,0.941062816881049,0.979096533498643,-5.81122550376556
"AP1B1",-0.00577395577395618,8.36883495145631,-0.0739707857238702,0.941175462954423,0.979138355925566,-5.81123518433999
"CYP11B2",0.0059009009009007,6.26378640776699,0.0735234814223606,0.941530528693469,0.979432350314982,-5.81126557590137
"UBE2H",-0.00403767403767377,8.14339805825243,-0.0731006930886519,0.941866144737836,0.979633748154567,-5.81129413231494
"FAM110D",0.00544635544635505,6.10407766990291,0.0730813615400842,0.941881490676653,0.979633748154567,-5.81129543408997
"TMPRSS3",0.015679770679771,7.08184466019418,0.0728824878019022,0.942039363635142,0.979633748154567,-5.81130880614183
"C20orf24 /// TGIF2-C20orf24",0.00985257985258089,10.8399029126214,0.0728241804210922,0.942085650520203,0.979633748154567,-5.8113127197591
"GTPBP4",-0.00989625989626055,8.51715210355987,-0.072823037891016,0.942086557511277,0.979633748154567,-5.81131279641496
"HIF1A",-0.00663800163800149,11.5677669902913,-0.0725970919663681,0.942265924908211,0.979744881915254,-5.8113279321852
"HSF2",-0.00604422604422667,7.40373786407767,-0.0724230889600395,0.942404059392781,0.979813128909411,-5.81133955632469
"EPRS",-0.00938301938301926,8.69925566343042,-0.0721912475629469,0.942588112344437,0.979929102948851,-5.81135500097521
"MFSD10",0.0114823914823915,8.19291262135922,0.0719642033749344,0.942768359928703,0.979975967011202,-5.81137007805938
"CLASRP",0.00589680589680565,8.71757281553398,0.0719517947050271,0.942778211104673,0.979975967011202,-5.81137090070026
"AMELY",0.00435298935298915,6.75504854368932,0.0718454044051116,0.942862674153003,0.979988390462034,-5.81137794809307
"HPS1",-0.00276515151515213,7.59677184466019,-0.0714147286015338,0.943204593469756,0.980131321297799,-5.81140636992163
"MZF1",0.00491605241605222,7.76691747572815,0.0713937686024147,0.943221234166587,0.980131321297799,-5.8114077487863
"SLC50A1",0.00721130221130238,9.2521359223301,0.0713661960395683,0.943243124790676,0.980131321297799,-5.81140956204565
"FAM46C",0.00951269451269452,7.07417475728155,0.0712507578108531,0.943334774881304,0.980131321297799,-5.81141714602622
"KRT23",-0.0234520884520886,7.1847572815534,-0.0711450744730211,0.943418680920328,0.980131321297799,-5.81142407837288
"CHRNA6",-0.00377149877149924,8.75728155339806,-0.0710064289523893,0.943528757861143,0.980131321297799,-5.81143315728583
"RHCE /// RHD",0.00274774774774775,6.97432038834951,0.070996916912392,0.94353630993944,0.980131321297799,-5.81143377951282
"CLCA2",0.0265673628173636,6.08973300970874,0.0708876039318262,0.943623099282442,0.980131321297799,-5.81144092420285
"PRDX1",-0.00963554463554451,12.0994174757282,-0.0708462009182638,0.943655971496809,0.980131321297799,-5.81144362742715
"CEP41",0.0128419328419328,3.04582524271845,0.0707531160888593,0.943729877208405,0.980131321297799,-5.81144969921789
"AAK1",-0.00666257166257214,6.7344854368932,-0.0706674044055588,0.943797929365117,0.980131321297799,-5.81145528301
"OIP5",0.0121826371826378,7.13543689320388,0.0703959906665977,0.94401342537075,0.98027978823555,-5.81147291994283
"POFUT2",-0.0047256347256359,6.48284789644013,-0.0697923708981642,0.944492699882801,0.980697995943383,-5.8115119009085
"GAL3ST1",-0.0114660114660119,3.83194174757282,-0.0697059895114967,0.944561288434704,0.980697995943383,-5.81151745185028
"MKRN4P /// MKRN4P",0.00371007371007257,11.4495145631068,0.0694128500597037,0.944794050138441,0.980864310003152,-5.81153623799812
"ORM1",0.0188001638001636,4.62660194174757,0.0689325852395652,0.945175405441124,0.98096400924746,-5.81156684518185
"CPB2",-0.00593366093366084,5.87650485436893,-0.0688874770556524,0.945211224346736,0.98096400924746,-5.8115697090018
"SLC29A3",0.00387387387387333,8.23805825242719,0.0687782713247772,0.945297941443506,0.98096400924746,-5.81157663447261
"NDUFA13",-0.00802211302211262,9.93757281553398,-0.0687690495008253,0.945305264255992,0.98096400924746,-5.81157721878753
"MAP4K1",0.00751569751569704,7.04401294498382,0.0686896023259233,0.945368351402033,0.98096400924746,-5.81158224948936
"NSUN5P1",-0.0128378378378387,7.76038834951456,-0.0686725388542402,0.945381901151721,0.98096400924746,-5.81158332921276
"ECM1",-0.011969696969697,7.31766990291262,-0.0686520555827205,0.945398166514847,0.98096400924746,-5.81158462497621
"MED8",-0.00365956865956793,7.75378640776699,-0.0684744013839602,0.945539239188548,0.981035069678583,-5.8115958470953
"TNFRSF21",-0.00977067977067978,8.07936893203883,-0.0681913751249845,0.945763989894156,0.981068067456799,-5.81161366533467
"SLC9A3R1",-0.0173341523341524,8.6778640776699,-0.068190575295835,0.945764625043435,0.981068067456799,-5.81161371558425
"DKK4",0.00502047502047512,5.7778640776699,0.0681258827841203,0.945815997883255,0.981068067456799,-5.81161777796569
"SEPT11",-0.00559923559923569,8.15394822006473,-0.0679070292896872,0.945989792883041,0.981068067456799,-5.81163149233879
"SLC22A11",-0.018853398853399,4.3826213592233,-0.0676851470847819,0.946165995691339,0.981068067456799,-5.81164535146087
"SERPING1",0.0141769041769041,9.78145631067961,0.0676811317477986,0.946169184406358,0.981068067456799,-5.81164560184753
"CORIN",0.00549549549549489,6.77864077669903,0.0676339178175108,0.946206678652213,0.981068067456799,-5.81164854487935
"IFNA4",-0.00438165438165362,8.71145631067961,-0.0676142081497568,0.946222330829709,0.981068067456799,-5.81164977285366
"DLAT",-0.00801938301938292,7.12171521035599,-0.0675333766957619,0.946286522302705,0.981068067456799,-5.81165480516418
"MAG",0.00435708435708436,5.57626213592233,0.0674510892102826,0.946351870431593,0.981068067456799,-5.81165992193996
"HLCS",-0.00547911547911516,6.27121359223301,-0.0673999578839413,0.946392476262057,0.981068067456799,-5.81166309823052
"AEN",0.00969696969697031,7.52378640776699,0.0673374264383403,0.946442135664206,0.981068067456799,-5.81166697942548
"SERPINB8",0.00337837837837837,7.10621359223301,0.0669574707675151,0.94674388232331,0.981305588588046,-5.81169048503158
"MRC1",0.0156265356265349,9.15106796116505,0.0667781576691502,0.946886288809935,0.981377928931463,-5.81170153187811
"ANAPC10",-0.00407043407043435,7.39368932038835,-0.0664090483033997,0.94717943269753,0.9815940192767,-5.81172417816065
"CXCL11",-0.0226023751023755,6.38407766990291,-0.0663327308516088,0.947240044351219,0.9815940192767,-5.81172884487243
"SC5D",-0.00648853398853421,8.09956310679612,-0.0660856901294758,0.947436247294678,0.981699817127738,-5.81174391429227
"MPP3",0.00468877968877932,7.28456310679612,0.0659369731289239,0.947554361824166,0.981699817127738,-5.81175295888061
"OXTR",-0.0145454545454548,7.04932038834952,-0.0658624503329215,0.947613550016373,0.981699817127738,-5.81175748350379
"RPS6KA1",-0.00477886977887055,7.57873786407767,-0.0657513764528754,0.947701768696723,0.981699817127738,-5.81176421781651
"PFDN2",0.0083456183456187,10.0533009708738,0.0657040179805573,0.947739382615544,0.981699817127738,-5.81176708566343
"CYLC1",0.00389025389025323,7.41624595469256,0.0655705527125176,0.947845386496279,0.981699817127738,-5.81177515669026
"USP19",0.0136855036855037,4.90582524271845,0.0653944591523977,0.947985249040564,0.981699817127738,-5.81178578046305
"GEMIN7",-0.00391482391482367,7.11980582524272,-0.0653886192316204,0.947989887433287,0.981699817127738,-5.81178613229767
"TPGS2",0.00593775593775534,8.01970873786408,0.0653810748086061,0.947995879639964,0.981699817127738,-5.81178658677604
"EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10",0.00500614250614255,12.0761165048544,0.0651284967004682,0.948196493152743,0.98183233258959,-5.81180177189568
"RPS28",0.00333333333333284,9.0578640776699,0.0649091725344608,0.948370696983917,0.981880664941861,-5.81181491009817
"RAB36",0.00417690417690394,6.6478640776699,0.0648867937094455,0.948388472079249,0.981880664941861,-5.81181624816818
"NFE2",-0.00427927927927943,5.57679611650485,-0.0645994643921982,0.948616694863101,0.982041718197994,-5.81183338711265
"SLC25A15",0.00629402129402149,7.73029126213592,0.0644025749565368,0.948773084630026,0.98205711258071,-5.81184508748227
"F2RL1",-0.00645577395577397,7.72427184466019,-0.0642894700374525,0.948862925053459,0.98205711258071,-5.81185179271532
"LOC101060604 /// SLC7A5P1 /// SLC7A5P2 /// SMG1P3",-0.00617117117117108,8.75611650485437,-0.0641314276783292,0.948988460861165,0.98205711258071,-5.81186114224935
"ZNF721",0.00682227682227607,10.7118446601942,0.0641245929165622,0.948993889860876,0.98205711258071,-5.81186154606389
"SLC24A3",0.0145454545454543,7.59567961165049,0.0641233382815284,0.948994886444993,0.98205711258071,-5.81186162018614
"LOC101927673 /// OTUB1",-0.00721539721539827,7.85831715210356,-0.0637671092412561,0.949277850250626,0.982189316029372,-5.81188260708856
"PENK",-0.0115438165438174,6.72388349514563,-0.0637377256276347,0.949301190858976,0.982189316029372,-5.81188433297764
"ZNF408",-0.00481981981981983,6.77660194174757,-0.0636880364127677,0.949340661138859,0.982189316029372,-5.81188724973583
"DACT1",0.00925880425880371,6.89893203883495,0.063223520180748,0.949709652441489,0.982495862886307,-5.8119144068278
"GRB14",-0.0250696150696149,7.79038834951456,-0.0630152112540267,0.949875127466112,0.982557390134138,-5.81192652066948
"EMG1",0.01018837018837,9.52941747572816,0.0629656108702094,0.949914529004265,0.982557390134138,-5.81192939920067
"NUDT11",0.0120556920556918,6.68281553398058,0.0625241118058036,0.950265252362863,0.982844944186431,-5.81195492148553
"GAS7",-0.00726781326781371,8.16611650485437,-0.0624291321429278,0.95034070473438,0.982847767407801,-5.81196038862201
"CCDC90B",-0.00604422604422576,9.01873786407767,-0.0623285831533327,0.950420581902126,0.982855165996421,-5.81196616727925
"ZSWIM8",-0.00581695331695361,6.24859223300971,-0.0621742907692246,0.950543154366402,0.982880620497379,-5.8119750165147
"GPR143",0.00735872235872233,5.89582524271845,0.0618823944716476,0.9507750449381,0.982880620497379,-5.81199169784836
"TRPV4",-0.0083865683865686,7.53456310679612,-0.0618399132944873,0.950808793524744,0.982880620497379,-5.81199411902602
"TALDO1",0.00746109746109801,10.6711650485437,0.0617185875416426,0.950905179592264,0.982880620497379,-5.81200102472708
"SELPLG",-0.00541359541359546,7.17563106796116,-0.0617103770784541,0.950911702341444,0.982880620497379,-5.81200149156587
"R3HDM4",0.00607084357084331,9.36665048543689,0.061663761126129,0.950948736145386,0.982880620497379,-5.81200414092537
"CTNNA3",0.00425470925470928,6.08592233009709,0.0616449098359825,0.950963712486561,0.982880620497379,-5.81200521174646
"EEF1A2",0.00641277641277676,8.4104854368932,0.0615652505447485,0.951026997724323,0.982880620497379,-5.81200973306605
"B3GNT2",-0.00499180999180966,8.01563106796116,-0.0611836688267602,0.951330149245702,0.982965688042557,-5.81203130989467
"CST2",0.00713759213759192,5.89029126213592,0.0611339074431912,0.951369683216408,0.982965688042557,-5.81203411380299
"ALK",-0.00386568386568395,7.43936893203883,-0.0609312128952863,0.951530719387856,0.982965688042557,-5.81204551147659
"COQ3",-0.00871826371826329,7.05126213592233,-0.0608997036643938,0.951555752929932,0.982965688042557,-5.81204727986616
"HAND1",-0.00286240786240828,7.56669902912621,-0.060844332955506,0.9515997441234,0.982965688042557,-5.81205038521529
"CSDC2",0.00538493038492988,6.39087378640777,0.0608292995771533,0.951611687941697,0.982965688042557,-5.81205122784301
"ST3GAL2",-0.00430794430794454,6.17330097087379,-0.0608208153060025,0.951618428586668,0.982965688042557,-5.81205170329835
"FETUB",0.0156347256347253,1.95349514563107,0.0606025341896411,0.951791851349198,0.983007507251697,-5.81206391288939
"EDC4",0.00748566748566783,8.11844660194175,0.0605867608157084,0.951804383270123,0.983007507251697,-5.81206479347515
"ZNF334",0.0088288288288288,6.33650485436893,0.0603616970520031,0.951983197393991,0.983117056069365,-5.81207733322248
"FCGR3A /// FCGR3B",-0.00714987714987747,6.13106796116505,-0.0600204215448482,0.952254346921516,0.983321936021111,-5.81209625884311
"GRINA",-0.00852170352170335,8.2595145631068,-0.0596856823609953,0.952520308670036,0.983432588856447,-5.81211471775345
"MECR",-0.00412776412776411,8.99669902912621,-0.0592414166969768,0.952873301238618,0.983432588856447,-5.81213905699251
"MFGE8",0.0141154791154788,7.34825242718447,0.0591321328744849,0.952960134456006,0.983432588856447,-5.81214501627701
"TNNI3",-0.00799344799344883,7.08106796116505,-0.0591308581317939,0.952961147326641,0.983432588856447,-5.81214508572426
"ACAD8",0.0050778050778048,8.45485436893204,0.0591075421834703,0.952979673462847,0.983432588856447,-5.81214635569944
"ASCL3",0.003308763308763,8.87058252427184,0.0590966066578946,0.952988362504379,0.983432588856447,-5.81214695116411
"RYR1",-0.00834152334152295,7.66291262135922,-0.0590703782704649,0.953009202819622,0.983432588856447,-5.81214837891147
"POTEKP",0.012137592137592,6.70708737864078,0.0590650838495552,0.953013409616734,0.983432588856447,-5.81214866703743
"KIR2DS5",-0.0174938574938574,0.985533980582524,-0.0590150182786986,0.953053190368975,0.983432588856447,-5.81215139036287
"HEBP2",0.00970925470925496,9.13242718446602,0.0588749980467842,0.953164447298328,0.983432588856447,-5.81215899452768
"FST",0.00952088452088501,7.39160194174757,0.0588686046169032,0.953169527396142,0.983432588856447,-5.81215934130841
"IL2",-0.00525389025389021,4.37796116504854,-0.0587715686891105,0.953246630536107,0.983432588856447,-5.81216459993079
"IFT22",-0.00427108927108928,9.48922330097087,-0.0586950116193403,0.953307461828214,0.983432588856447,-5.81216874263039
"PLEKHO2",0.00778460278460198,8.92203883495146,0.0585683401745509,0.953408113983102,0.983461354028516,-5.81217558528935
"OSMR",-0.00498361998362019,5.94805825242718,-0.0583468367481201,0.95358412071131,0.983493001310088,-5.81218751514804
"CHP2",-0.00423423423423453,6.20514563106796,-0.0583465669158995,0.953584335121524,0.983493001310088,-5.81218752965325
"NHP2",0.00651515151515192,11.0258252427184,0.0578877419981224,0.953948924921077,0.983732003114441,-5.81221209740827
"CENPF",0.0101897351897353,8.56482200647249,0.0578368718175233,0.953989347803769,0.983732003114441,-5.81221480930591
"LCK",0.00731572481572413,6.97558252427184,0.0577191620862759,0.954082883741939,0.983732003114441,-5.81222107529037
"MSL3",-0.00400900900900954,8.91689320388349,-0.0576885346782297,0.954107221370633,0.983732003114441,-5.81222270357145
"EFCAB6",0.00478296478296463,6.98747572815534,0.0574919265725448,0.954263454202996,0.983808471863198,-5.81223313550106
"BDKRB2",0.0145904995904992,7.26902912621359,0.0574119908217784,0.954326974926121,0.983808471863198,-5.81223736667014
"NUPL1",0.00533988533988525,9.08252427184466,0.0572641135579695,0.954444485960077,0.983846047349071,-5.8122451786099
"FAM118A",-0.00739148239148232,6.90446601941748,-0.0570942027118483,0.954579507274928,0.983846047349071,-5.81225412964962
"C11orf49",0.00625307125307089,7.72815533980583,0.0570181850021775,0.954639915919428,0.983846047349071,-5.81225812571208
"CDH16",-0.00740786240786228,6.69961165048544,-0.0569914138039727,0.95466119012761,0.983846047349071,-5.81225953174
"AK2",0.00405746655746667,8.75496763754045,0.0568247134838128,0.954793662234785,0.983846047349071,-5.8122682720132
"MICALL2",-0.00852579852579783,8.80330097087379,-0.0568164814979473,0.954800203997811,0.983846047349071,-5.81226870296156
"FAF2",-0.00416257166257234,8.05388349514563,-0.0566843609736984,0.954905197452758,0.983879221130901,-5.81227561099171
"LAT2",-0.00401105651105658,7.57878640776699,-0.0564432809115881,0.95509678084909,0.984001600333545,-5.81228817461703
"VPS9D1",0.00737100737100732,6.09446601941748,0.0563320189971308,0.955185200229021,0.984017682833693,-5.81229395485284
"KIRREL",0.00299754299754328,6.91834951456311,0.0560293019179681,0.955425771059495,0.984088024927613,-5.81230962376707
